timestamp,product_id,food_group,temperature,humidity,shock_level,duration_hours,spoilage_risk_level,spoiled
2025-01-08 21:36:24,Orange,Fruits,6.41,71,2.77,31,1,1
2025-02-19 04:10:30,Milk,Dairy,8.75,90,0.69,15,0,0
2025-03-23 03:52:20,Vegetables,Egg_Veg,7.08,74,1.0,34,1,1
2025-01-10 10:29:32,Grains,Dry_Goods,10.21,70,0.75,69,2,1
2025-01-10 20:43:26,Butter,Dairy,4.38,77,1.19,14,0,0
2025-03-21 17:30:21,Egg,Egg_Veg,8.42,73,2.59,20,0,0
2025-01-27 01:23:10,Grains,Dry_Goods,11.71,75,0.52,67,2,1
2025-03-21 14:06:41,Butter,Dairy,4.35,75,1.97,28,1,1
2025-01-01 10:08:27,Apple,Fruits,9.28,89,0.73,68,2,1
2025-02-28 23:10:05,Nuts,Dry_Goods,8.76,70,2.06,59,2,1
2025-03-12 09:17:03,Crab,Seafood,4.25,73,0.82,71,2,1
2025-02-02 20:19:38,Orange,Fruits,7.05,90,1.87,59,2,1
2025-02-19 13:19:09,Fish,Seafood,6.88,66,1.11,67,2,1
2025-01-21 06:01:43,Crab,Seafood,5.83,65,2.7,67,2,1
2025-02-28 13:49:19,Apple,Fruits,10.82,76,2.92,7,0,0
2025-01-08 00:35:34,Butter,Dairy,8.39,73,2.39,17,0,0
2025-03-15 03:11:17,Egg,Egg_Veg,9.77,60,1.64,59,2,1
2025-02-12 13:36:20,Butter,Dairy,6.88,82,1.95,55,2,1
2025-03-14 22:27:27,Nuts,Dry_Goods,10.69,86,2.85,60,2,1
2025-02-12 20:41:05,Milk,Dairy,5.99,60,0.99,3,0,0
2025-02-25 03:56:10,Cheese,Dairy,8.97,80,2.76,7,0,0
2025-03-06 16:55:09,Apple,Fruits,7.84,67,1.34,9,0,0
2025-03-28 11:45:27,Nuts,Dry_Goods,8.63,64,1.45,29,1,1
2025-03-29 19:25:23,Prawn,Seafood,5.71,86,2.08,4,0,0
2025-03-12 15:22:35,Vegetables,Egg_Veg,8.25,89,2.22,65,2,1
2025-03-30 23:30:04,Milk,Dairy,8.27,82,1.1,2,0,0
2025-01-25 12:25:51,Prawn,Seafood,6.9,65,2.08,68,2,1
2025-01-16 12:20:11,Vegetables,Egg_Veg,6.13,66,1.51,27,1,1
2025-01-12 04:37:32,Banana,Fruits,7.63,68,2.5,32,1,1
2025-03-16 16:21:42,Fish,Seafood,6.03,89,0.91,31,1,1
2025-01-31 01:38:37,Butter,Dairy,7.21,83,1.27,9,0,0
2025-01-05 00:24:39,Grains,Dry_Goods,6.8,61,2.85,16,0,0
2025-02-20 11:07:34,Cheese,Dairy,6.94,63,2.66,70,2,1
2025-01-07 23:18:16,Grains,Dry_Goods,6.31,77,1.01,17,0,0
2025-01-11 06:52:58,Prawn,Seafood,5.69,90,0.85,8,0,0
2025-03-29 06:10:19,Cheese,Dairy,8.31,82,1.9,6,0,0
2025-01-09 22:31:27,Nuts,Dry_Goods,11.23,78,0.76,69,2,1
2025-03-02 05:16:46,Egg,Egg_Veg,4.51,64,2.81,14,0,0
2025-01-22 06:21:04,Butter,Dairy,3.75,79,1.36,14,0,0
2025-03-08 21:29:39,Crab,Seafood,6.76,83,0.61,11,0,0
2025-01-05 16:01:32,Banana,Fruits,8.61,77,2.22,68,2,1
2025-02-05 18:59:42,Butter,Dairy,4.69,79,0.75,63,2,1
2025-03-20 11:52:49,Orange,Fruits,8.71,71,2.87,26,1,1
2025-02-05 03:31:48,Orange,Fruits,8.61,66,1.21,37,1,1
2025-02-01 01:32:07,Fish,Seafood,5.02,90,1.03,31,1,1
2025-01-13 17:53:45,Egg,Egg_Veg,7.49,60,0.93,29,1,1
2025-03-26 06:59:45,Milk,Dairy,2.55,82,1.45,9,0,0
2025-01-17 14:22:12,Orange,Fruits,8.98,65,2.23,37,1,1
2025-01-04 14:12:15,Egg,Egg_Veg,8.04,81,1.91,60,2,1
2025-02-15 00:08:08,Grains,Dry_Goods,10.12,78,2.17,56,2,1
2025-03-07 18:01:57,Crab,Seafood,5.3,85,1.15,16,0,0
2025-01-08 18:15:46,Crab,Seafood,7.36,73,1.96,20,0,0
2025-02-27 22:05:18,Banana,Fruits,8.04,89,1.62,25,1,1
2025-03-11 04:28:32,Cheese,Dairy,6.96,78,2.59,72,2,1
2025-02-01 23:24:26,Fish,Seafood,2.26,84,2.76,20,0,0
2025-03-11 19:23:47,Fish,Seafood,5.62,67,2.47,32,1,1
2025-02-12 12:15:15,Egg,Egg_Veg,8.23,76,1.67,13,0,0
2025-01-09 22:59:56,Fish,Seafood,5.3,60,1.13,5,0,0
2025-03-20 20:07:58,Apple,Fruits,5.09,71,0.94,15,0,0
2025-03-14 15:19:46,Cheese,Dairy,6.61,73,1.14,63,2,1
2025-01-22 10:35:32,Milk,Dairy,9.67,65,2.28,34,1,1
2025-01-08 10:52:08,Banana,Fruits,10.0,67,2.54,57,2,1
2025-02-26 05:56:25,Cheese,Dairy,6.54,83,1.37,40,1,1
2025-03-23 13:31:50,Butter,Dairy,2.23,83,1.38,13,0,0
2025-03-24 03:20:37,Egg,Egg_Veg,8.7,65,1.08,29,1,1
2025-01-08 01:54:22,Orange,Fruits,6.93,78,2.19,34,1,1
2025-03-01 06:04:54,Vegetables,Egg_Veg,7.56,66,1.56,33,1,1
2025-03-14 23:22:14,Orange,Fruits,10.82,70,2.51,32,1,1
2025-02-06 14:37:54,Vegetables,Egg_Veg,8.21,76,2.15,60,2,1
2025-03-12 00:45:01,Cheese,Dairy,8.99,81,2.78,71,2,1
2025-02-14 02:42:00,Fish,Seafood,4.2,85,0.71,72,2,1
2025-02-09 21:51:38,Vegetables,Egg_Veg,9.14,85,1.59,28,1,1
2025-02-16 10:02:39,Milk,Dairy,4.58,73,2.44,71,2,1
2025-01-11 10:07:40,Fish,Seafood,6.56,73,1.42,68,2,1
2025-02-24 09:23:08,Orange,Fruits,8.09,60,2.19,65,2,1
2025-02-01 12:33:57,Orange,Fruits,9.98,66,0.54,63,2,1
2025-03-22 20:34:24,Egg,Egg_Veg,8.3,78,2.65,58,2,1
2025-02-21 08:32:29,Grains,Dry_Goods,8.76,77,1.11,69,2,1
2025-01-27 15:15:21,Egg,Egg_Veg,8.17,67,1.63,33,1,1
2025-02-17 04:10:04,Milk,Dairy,5.16,86,2.36,40,1,1
2025-03-10 03:01:32,Crab,Seafood,5.49,60,1.21,36,1,1
2025-03-27 15:31:37,Apple,Fruits,5.53,68,0.66,8,0,0
2025-01-29 08:56:43,Grains,Dry_Goods,11.38,60,1.36,59,2,1
2025-02-08 10:48:04,Fish,Seafood,5.03,84,0.86,16,0,0
2025-01-08 05:07:04,Egg,Egg_Veg,9.39,61,1.47,12,0,0
2025-01-14 01:59:23,Orange,Fruits,6.29,60,2.29,19,0,0
2025-03-15 03:44:04,Crab,Seafood,6.78,90,1.55,25,1,1
2025-03-14 07:35:07,Cheese,Dairy,9.8,71,0.76,1,0,0
2025-02-13 10:04:42,Orange,Fruits,6.83,71,0.78,13,0,0
2025-03-10 10:15:57,Crab,Seafood,7.32,89,0.98,64,2,1
2025-01-23 21:31:02,Egg,Egg_Veg,5.18,79,1.5,40,1,1
2025-03-27 22:54:35,Fish,Seafood,2.26,71,2.05,11,0,0
2025-02-08 21:38:16,Butter,Dairy,6.95,83,1.85,40,1,1
2025-01-26 22:03:25,Cheese,Dairy,9.35,77,1.12,57,2,1
2025-02-25 17:52:10,Apple,Fruits,9.41,88,2.99,72,2,1
2025-01-06 06:55:02,Fish,Seafood,7.86,65,2.03,27,1,1
2025-01-17 15:08:12,Apple,Fruits,7.9,90,1.72,38,1,1
2025-03-09 00:12:30,Prawn,Seafood,6.85,71,2.86,36,1,1
2025-02-10 02:02:38,Nuts,Dry_Goods,8.64,86,0.65,10,0,0
2025-01-20 12:04:09,Egg,Egg_Veg,8.88,72,1.93,20,0,0
2025-01-26 18:45:47,Egg,Egg_Veg,5.54,65,1.14,32,1,1
2025-02-14 23:26:32,Milk,Dairy,6.51,79,1.64,35,1,1
2025-02-28 02:08:45,Orange,Fruits,10.19,77,1.42,64,2,1
2025-02-02 13:30:19,Prawn,Seafood,2.23,65,1.17,9,0,0
2025-03-04 21:02:52,Cheese,Dairy,3.5,63,1.1,39,1,1
2025-02-06 17:34:28,Milk,Dairy,8.26,65,0.79,26,1,1
2025-01-01 10:23:34,Crab,Seafood,3.99,83,2.43,28,1,1
2025-02-16 13:50:03,Banana,Fruits,7.33,69,1.86,68,2,1
2025-03-15 07:58:36,Banana,Fruits,6.34,66,0.94,30,1,1
2025-02-17 03:23:33,Banana,Fruits,10.18,82,1.22,15,0,0
2025-02-18 20:15:35,Milk,Dairy,7.21,75,1.61,25,1,1
2025-03-05 13:17:35,Butter,Dairy,6.53,65,1.7,59,2,1
2025-01-16 00:12:26,Vegetables,Egg_Veg,9.35,75,1.58,70,2,1
2025-02-17 04:40:13,Orange,Fruits,9.51,73,2.53,68,2,1
2025-02-14 22:38:18,Butter,Dairy,6.79,63,2.06,71,2,1
2025-01-20 15:33:37,Cheese,Dairy,9.79,71,2.07,60,2,1
2025-01-19 05:27:57,Banana,Fruits,8.67,78,1.4,67,2,1
2025-02-23 09:42:26,Fish,Seafood,7.17,63,0.86,1,0,0
2025-03-04 21:04:03,Butter,Dairy,3.0,87,1.46,2,0,0
2025-03-14 09:29:20,Egg,Egg_Veg,5.53,90,2.52,8,0,0
2025-02-28 13:27:30,Milk,Dairy,9.29,63,2.42,31,1,1
2025-02-05 17:49:34,Egg,Egg_Veg,9.43,78,0.89,36,1,1
2025-01-01 01:03:26,Banana,Fruits,8.46,76,1.22,40,1,1
2025-03-28 11:26:14,Crab,Seafood,6.0,74,2.61,11,0,0
2025-02-11 01:38:06,Apple,Fruits,7.91,83,1.68,58,2,1
2025-03-22 04:23:08,Fish,Seafood,4.74,84,2.11,6,0,0
2025-03-11 02:36:35,Crab,Seafood,6.68,86,1.8,61,2,1
2025-02-23 04:17:10,Cheese,Dairy,6.6,74,2.66,71,2,1
2025-02-03 14:39:20,Orange,Fruits,8.76,66,2.77,30,1,1
2025-02-04 19:54:13,Nuts,Dry_Goods,6.45,71,0.69,2,0,0
2025-02-06 02:58:48,Prawn,Seafood,3.36,74,1.81,7,0,0
2025-01-06 14:37:10,Apple,Fruits,7.0,73,2.71,9,0,0
2025-01-18 20:38:05,Butter,Dairy,9.92,74,0.57,1,0,0
2025-03-29 17:40:34,Vegetables,Egg_Veg,7.4,64,1.62,16,0,0
2025-02-06 16:53:57,Nuts,Dry_Goods,11.01,88,0.67,66,2,1
2025-01-05 01:18:58,Prawn,Seafood,5.32,68,1.96,55,2,1
2025-02-04 15:31:43,Vegetables,Egg_Veg,9.09,74,1.27,28,1,1
2025-02-05 02:47:08,Butter,Dairy,8.68,86,1.14,32,1,1
2025-02-05 14:38:37,Butter,Dairy,6.59,64,2.54,6,0,0
2025-03-15 03:07:26,Vegetables,Egg_Veg,9.37,64,2.4,30,1,1
2025-03-09 06:05:19,Egg,Egg_Veg,5.81,85,1.92,36,1,1
2025-03-08 10:36:58,Vegetables,Egg_Veg,7.59,60,0.59,63,2,1
2025-01-15 06:50:59,Prawn,Seafood,5.08,88,1.15,67,2,1
2025-02-28 06:25:04,Milk,Dairy,3.84,84,1.61,13,0,0
2025-02-27 03:23:08,Grains,Dry_Goods,10.42,73,2.95,8,0,0
2025-03-26 03:59:13,Fish,Seafood,2.03,70,1.83,13,0,0
2025-02-16 08:43:40,Nuts,Dry_Goods,8.1,65,1.06,27,1,1
2025-03-01 03:30:27,Butter,Dairy,6.17,77,0.65,35,1,1
2025-01-24 16:54:09,Vegetables,Egg_Veg,8.27,64,1.89,2,0,0
2025-01-02 03:29:28,Vegetables,Egg_Veg,9.96,63,0.51,67,2,1
2025-03-09 06:58:23,Prawn,Seafood,7.47,89,1.59,30,1,1
2025-02-26 19:53:15,Apple,Fruits,7.03,63,2.67,55,2,1
2025-01-15 21:38:54,Crab,Seafood,5.88,77,1.49,28,1,1
2025-02-04 18:28:26,Banana,Fruits,8.94,77,1.21,68,2,1
2025-02-20 21:00:52,Nuts,Dry_Goods,7.97,65,2.29,16,0,0
2025-02-15 08:19:39,Apple,Fruits,9.28,86,2.6,15,0,0
2025-03-26 02:22:51,Fish,Seafood,4.67,81,1.58,72,2,1
2025-01-05 22:38:11,Vegetables,Egg_Veg,7.49,76,0.57,59,2,1
2025-01-03 17:57:18,Apple,Fruits,5.73,85,2.96,9,0,0
2025-03-02 11:20:08,Nuts,Dry_Goods,9.76,64,0.93,68,2,1
2025-01-26 13:24:42,Banana,Fruits,6.48,73,0.55,14,0,0
2025-02-13 18:58:55,Prawn,Seafood,7.77,61,1.36,9,0,0
2025-02-15 12:11:02,Fish,Seafood,5.83,72,1.55,27,1,1
2025-03-20 02:11:41,Nuts,Dry_Goods,11.57,90,1.18,62,2,1
2025-03-18 03:48:13,Egg,Egg_Veg,9.95,74,1.14,6,0,0
2025-03-03 06:55:54,Vegetables,Egg_Veg,9.88,73,0.68,69,2,1
2025-03-28 23:34:43,Nuts,Dry_Goods,8.95,63,1.48,58,2,1
2025-01-09 03:43:55,Banana,Fruits,10.33,68,1.03,66,2,1
2025-02-11 10:03:16,Apple,Fruits,9.49,79,1.44,38,1,1
2025-02-07 22:32:07,Fish,Seafood,4.72,80,2.76,30,1,1
2025-03-23 12:20:58,Orange,Fruits,7.21,61,1.77,17,0,0
2025-03-27 21:25:17,Vegetables,Egg_Veg,9.91,67,1.57,7,0,0
2025-01-06 09:35:07,Orange,Fruits,9.36,86,2.61,60,2,1
2025-02-03 02:51:04,Apple,Fruits,6.51,88,1.3,9,0,0
2025-01-11 12:37:34,Nuts,Dry_Goods,10.68,77,2.39,8,0,0
2025-03-16 12:57:40,Prawn,Seafood,2.19,73,0.57,19,0,0
2025-02-06 23:18:34,Nuts,Dry_Goods,11.72,75,0.95,59,2,1
2025-02-24 10:55:20,Banana,Fruits,6.42,65,0.54,12,0,0
2025-02-26 06:38:46,Fish,Seafood,7.46,65,2.58,68,2,1
2025-02-17 10:23:51,Butter,Dairy,8.04,80,2.16,56,2,1
2025-01-01 06:11:02,Fish,Seafood,7.85,79,1.53,9,0,0
2025-01-06 12:06:27,Fish,Seafood,7.35,72,1.09,20,0,0
2025-03-26 13:00:24,Nuts,Dry_Goods,10.45,85,2.22,33,1,1
2025-01-07 08:14:07,Banana,Fruits,9.54,88,0.6,27,1,1
2025-01-19 09:21:30,Orange,Fruits,9.44,61,1.31,72,2,1
2025-01-20 18:15:06,Prawn,Seafood,4.48,74,1.58,56,2,1
2025-03-27 07:27:52,Milk,Dairy,6.27,65,0.99,69,2,1
2025-02-13 11:17:42,Crab,Seafood,6.8,69,1.16,8,0,0
2025-02-28 18:26:40,Milk,Dairy,6.88,74,2.06,3,0,0
2025-02-13 04:14:50,Grains,Dry_Goods,9.88,63,0.71,7,0,0
2025-02-04 03:10:13,Egg,Egg_Veg,8.6,69,1.95,5,0,0
2025-02-16 12:48:29,Grains,Dry_Goods,9.77,87,1.29,71,2,1
2025-02-05 02:58:22,Fish,Seafood,4.21,72,2.1,59,2,1
2025-01-12 20:44:48,Butter,Dairy,7.43,63,0.95,33,1,1
2025-02-26 03:54:26,Banana,Fruits,6.15,72,2.47,20,0,0
2025-03-10 18:06:14,Grains,Dry_Goods,11.71,75,3.0,5,0,0
2025-02-12 03:54:31,Fish,Seafood,7.92,68,1.26,40,1,1
2025-02-20 03:45:40,Fish,Seafood,7.6,85,1.94,67,2,1
2025-02-14 02:44:50,Prawn,Seafood,5.53,72,1.8,65,2,1
2025-01-30 08:29:53,Apple,Fruits,10.29,85,1.5,61,2,1
2025-03-02 23:51:06,Grains,Dry_Goods,8.7,90,0.55,26,1,1
2025-01-11 00:57:56,Cheese,Dairy,4.89,86,2.43,65,2,1
2025-01-25 02:06:09,Grains,Dry_Goods,7.88,69,1.17,28,1,1
2025-03-21 08:55:28,Grains,Dry_Goods,6.72,73,0.51,17,0,0
2025-02-04 05:20:11,Fish,Seafood,4.15,87,0.79,6,0,0
2025-03-03 05:14:24,Fish,Seafood,3.53,60,2.48,36,1,1
2025-02-20 19:08:14,Milk,Dairy,3.12,85,2.14,38,1,1
2025-03-17 02:23:07,Egg,Egg_Veg,7.86,61,2.58,55,2,1
2025-03-25 11:40:24,Vegetables,Egg_Veg,5.11,64,1.69,38,1,1
2025-02-05 10:36:40,Grains,Dry_Goods,11.42,69,2.09,56,2,1
2025-01-08 16:51:37,Prawn,Seafood,5.62,62,1.56,35,1,1
2025-01-27 17:32:12,Grains,Dry_Goods,7.42,72,1.01,25,1,1
2025-02-08 07:10:15,Prawn,Seafood,7.89,83,2.89,65,2,1
2025-03-13 09:33:06,Milk,Dairy,8.41,64,2.56,70,2,1
2025-02-01 01:29:16,Vegetables,Egg_Veg,5.52,88,2.66,18,0,0
2025-03-19 10:58:28,Cheese,Dairy,6.05,87,1.18,59,2,1
2025-01-08 17:33:01,Grains,Dry_Goods,10.75,67,2.85,13,0,0
2025-02-11 07:06:38,Nuts,Dry_Goods,9.62,83,2.34,64,2,1
2025-03-18 02:11:55,Butter,Dairy,5.08,61,2.93,11,0,0
2025-02-19 09:00:44,Vegetables,Egg_Veg,7.84,90,0.7,36,1,1
2025-03-29 10:59:55,Vegetables,Egg_Veg,8.78,81,2.26,37,1,1
2025-03-25 07:03:21,Apple,Fruits,8.66,74,1.99,62,2,1
2025-01-16 22:53:01,Nuts,Dry_Goods,9.76,73,0.55,60,2,1
2025-03-02 23:33:20,Vegetables,Egg_Veg,6.96,80,2.07,16,0,0
2025-01-03 10:13:06,Fish,Seafood,5.83,87,2.09,30,1,1
2025-01-23 06:22:00,Milk,Dairy,8.82,75,1.79,72,2,1
2025-02-25 05:46:41,Vegetables,Egg_Veg,8.32,61,2.67,28,1,1
2025-02-16 16:41:28,Cheese,Dairy,7.88,67,0.58,63,2,1
2025-01-11 02:03:22,Cheese,Dairy,7.47,90,1.52,7,0,0
2025-03-07 19:04:50,Butter,Dairy,6.99,85,1.41,5,0,0
2025-01-25 02:19:04,Milk,Dairy,7.57,75,2.67,63,2,1
2025-03-23 19:13:50,Grains,Dry_Goods,8.89,87,1.41,25,1,1
2025-02-28 04:43:27,Nuts,Dry_Goods,9.84,74,1.63,65,2,1
2025-03-16 12:16:17,Orange,Fruits,9.52,64,0.97,65,2,1
2025-03-01 03:06:20,Prawn,Seafood,5.85,67,0.99,35,1,1
2025-03-27 11:06:31,Milk,Dairy,3.46,63,1.38,27,1,1
2025-02-24 08:24:49,Vegetables,Egg_Veg,9.07,61,0.89,30,1,1
2025-01-28 04:18:20,Fish,Seafood,4.31,76,1.14,37,1,1
2025-02-23 02:36:56,Apple,Fruits,7.87,72,1.61,70,2,1
2025-03-05 03:16:55,Nuts,Dry_Goods,9.94,74,2.41,67,2,1
2025-02-09 19:23:10,Orange,Fruits,7.76,63,2.06,6,0,0
2025-01-04 04:40:38,Prawn,Seafood,4.68,65,0.72,13,0,0
2025-03-14 14:27:52,Cheese,Dairy,9.66,70,1.56,25,1,1
2025-03-30 18:11:19,Orange,Fruits,7.76,74,1.33,70,2,1
2025-01-14 07:30:03,Prawn,Seafood,6.18,83,2.68,55,2,1
2025-02-20 09:01:31,Vegetables,Egg_Veg,8.88,67,2.08,4,0,0
2025-01-10 02:52:43,Fish,Seafood,5.48,60,1.19,72,2,1
2025-01-09 21:18:12,Crab,Seafood,5.91,73,0.88,66,2,1
2025-02-20 16:54:21,Cheese,Dairy,9.33,86,1.39,16,0,0
2025-02-06 11:03:54,Milk,Dairy,5.74,86,0.94,38,1,1
2025-01-24 17:18:14,Fish,Seafood,6.79,65,2.12,71,2,1
2025-01-08 22:34:52,Fish,Seafood,6.24,62,0.72,68,2,1
2025-03-25 13:45:14,Apple,Fruits,8.38,74,1.84,2,0,0
2025-01-14 02:19:40,Fish,Seafood,5.27,83,2.1,26,1,1
2025-01-22 21:09:57,Orange,Fruits,8.68,90,1.51,63,2,1
2025-01-31 19:17:05,Milk,Dairy,7.98,90,0.84,8,0,0
2025-03-30 18:15:37,Grains,Dry_Goods,7.69,67,0.8,36,1,1
2025-02-26 08:24:08,Egg,Egg_Veg,7.24,80,1.35,69,2,1
2025-01-28 11:14:36,Crab,Seafood,6.92,82,0.7,69,2,1
2025-03-06 08:57:15,Butter,Dairy,3.28,89,1.77,19,0,0
2025-02-25 00:17:12,Cheese,Dairy,9.18,63,2.85,31,1,1
2025-01-26 18:13:16,Vegetables,Egg_Veg,5.78,67,2.57,13,0,0
2025-01-13 00:16:09,Cheese,Dairy,9.6,61,2.82,37,1,1
2025-01-30 17:11:15,Fish,Seafood,6.26,88,0.66,40,1,1
2025-02-16 21:23:40,Milk,Dairy,2.03,63,1.2,13,0,0
2025-01-04 22:43:03,Milk,Dairy,4.68,88,2.37,56,2,1
2025-02-13 02:33:17,Apple,Fruits,11.0,67,1.74,19,0,0
2025-02-24 21:30:40,Vegetables,Egg_Veg,4.86,82,2.21,5,0,0
2025-01-08 10:02:22,Egg,Egg_Veg,6.32,74,0.65,68,2,1
2025-01-04 08:46:27,Grains,Dry_Goods,8.16,64,0.5,34,1,1
2025-02-26 10:25:38,Banana,Fruits,5.74,61,2.46,13,0,0
2025-01-11 12:33:14,Butter,Dairy,4.54,80,0.64,72,2,1
2025-01-16 14:39:42,Cheese,Dairy,5.31,74,2.62,59,2,1
2025-03-26 22:22:21,Orange,Fruits,7.16,78,1.29,30,1,1
2025-01-09 07:21:33,Grains,Dry_Goods,9.43,63,1.59,59,2,1
2025-01-24 15:39:04,Apple,Fruits,8.37,87,2.94,56,2,1
2025-01-28 20:37:13,Orange,Fruits,9.98,71,1.98,20,0,0
2025-02-15 08:30:31,Orange,Fruits,8.89,79,2.04,35,1,1
2025-02-14 23:34:09,Grains,Dry_Goods,9.3,71,1.36,60,2,1
2025-02-08 08:10:21,Prawn,Seafood,4.77,68,1.2,30,1,1
2025-02-22 07:53:32,Grains,Dry_Goods,9.0,86,1.93,72,2,1
2025-03-06 18:36:56,Prawn,Seafood,7.17,66,2.08,63,2,1
2025-03-23 17:06:48,Grains,Dry_Goods,8.51,69,2.63,9,0,0
2025-03-27 17:24:30,Banana,Fruits,10.85,71,0.61,15,0,0
2025-03-05 13:00:54,Grains,Dry_Goods,9.54,82,2.45,61,2,1
2025-02-20 14:37:33,Vegetables,Egg_Veg,9.98,83,1.95,57,2,1
2025-01-01 14:58:51,Fish,Seafood,5.11,78,1.13,15,0,0
2025-02-13 15:18:42,Grains,Dry_Goods,11.44,66,0.87,26,1,1
2025-02-13 00:53:23,Crab,Seafood,5.78,84,0.68,56,2,1
2025-01-09 05:09:56,Banana,Fruits,8.96,77,0.63,39,1,1
2025-03-23 01:43:26,Apple,Fruits,5.36,67,0.71,20,0,0
2025-01-06 02:29:05,Butter,Dairy,4.39,64,2.4,64,2,1
2025-01-26 08:37:00,Banana,Fruits,10.21,77,2.2,15,0,0
2025-02-23 09:42:13,Butter,Dairy,6.21,79,0.65,8,0,0
2025-03-29 08:39:17,Apple,Fruits,7.73,68,2.95,8,0,0
2025-01-17 12:28:40,Cheese,Dairy,5.45,89,1.32,38,1,1
2025-02-26 16:32:00,Butter,Dairy,8.19,66,1.22,28,1,1
2025-03-17 03:39:33,Banana,Fruits,9.17,67,2.93,28,1,1
2025-02-14 02:43:34,Prawn,Seafood,3.02,87,2.49,40,1,1
2025-01-25 12:16:29,Apple,Fruits,8.49,67,1.66,16,0,0
2025-03-07 19:01:54,Banana,Fruits,9.25,85,1.87,66,2,1
2025-01-31 05:04:39,Prawn,Seafood,5.81,78,2.86,31,1,1
2025-03-08 22:33:31,Egg,Egg_Veg,6.54,79,1.36,55,2,1
2025-03-21 04:44:12,Milk,Dairy,7.65,82,1.23,63,2,1
2025-03-08 06:48:47,Nuts,Dry_Goods,9.12,77,2.47,58,2,1
2025-03-14 17:19:34,Cheese,Dairy,7.69,79,1.01,65,2,1
2025-03-14 12:35:59,Cheese,Dairy,5.99,74,2.25,55,2,1
2025-03-26 08:43:40,Egg,Egg_Veg,5.05,89,2.42,19,0,0
2025-02-19 01:08:30,Cheese,Dairy,9.54,64,2.31,17,0,0
2025-01-24 16:11:31,Egg,Egg_Veg,9.87,90,2.18,28,1,1
2025-03-24 00:33:25,Crab,Seafood,6.36,69,2.83,56,2,1
2025-03-10 02:45:39,Orange,Fruits,8.89,88,2.68,8,0,0
2025-03-23 00:02:03,Prawn,Seafood,4.3,77,2.16,71,2,1
2025-03-26 02:31:25,Butter,Dairy,7.55,60,0.55,9,0,0
2025-02-08 15:50:28,Prawn,Seafood,7.5,78,0.77,27,1,1
2025-03-06 22:37:53,Nuts,Dry_Goods,8.81,86,1.24,29,1,1
2025-03-16 00:16:22,Grains,Dry_Goods,8.55,75,2.82,6,0,0
2025-02-01 02:48:15,Nuts,Dry_Goods,11.22,73,0.94,56,2,1
2025-01-22 04:07:16,Egg,Egg_Veg,8.8,82,1.94,28,1,1
2025-02-06 08:31:11,Crab,Seafood,3.75,63,1.23,37,1,1
2025-02-03 23:33:47,Egg,Egg_Veg,9.58,85,0.79,4,0,0
2025-01-12 01:14:51,Milk,Dairy,6.95,68,2.83,40,1,1
2025-02-01 03:38:28,Grains,Dry_Goods,11.33,88,1.36,5,0,0
2025-03-24 14:14:34,Fish,Seafood,5.93,61,1.16,9,0,0
2025-03-11 01:58:38,Fish,Seafood,5.18,64,1.02,6,0,0
2025-02-01 14:46:10,Cheese,Dairy,7.46,60,2.53,32,1,1
2025-01-13 21:04:36,Crab,Seafood,6.72,66,2.45,64,2,1
2025-02-01 08:22:01,Cheese,Dairy,9.41,64,2.44,12,0,0
2025-03-09 17:59:59,Banana,Fruits,10.74,75,1.8,14,0,0
2025-01-24 15:40:01,Banana,Fruits,9.45,89,0.79,57,2,1
2025-02-17 10:13:36,Orange,Fruits,6.31,68,1.5,34,1,1
2025-01-13 04:52:52,Crab,Seafood,6.35,83,2.64,25,1,1
2025-01-21 06:18:47,Cheese,Dairy,9.75,90,0.51,15,0,0
2025-01-18 11:54:35,Nuts,Dry_Goods,11.34,66,2.71,1,0,0
2025-03-18 15:24:19,Grains,Dry_Goods,9.43,76,2.91,57,2,1
2025-03-07 16:28:33,Vegetables,Egg_Veg,6.95,81,2.09,5,0,0
2025-03-19 05:56:30,Crab,Seafood,6.08,67,2.68,30,1,1
2025-02-28 01:23:07,Butter,Dairy,7.33,70,1.9,35,1,1
2025-02-03 19:39:06,Apple,Fruits,5.73,83,1.06,11,0,0
2025-03-28 14:55:24,Nuts,Dry_Goods,7.57,65,2.9,40,1,1
2025-02-12 07:17:04,Orange,Fruits,6.82,87,1.89,8,0,0
2025-02-02 22:04:48,Cheese,Dairy,4.81,64,2.25,38,1,1
2025-01-07 16:06:14,Prawn,Seafood,7.53,76,0.7,2,0,0
2025-01-23 19:22:20,Nuts,Dry_Goods,8.9,61,0.94,68,2,1
2025-03-25 02:33:12,Cheese,Dairy,7.33,89,2.79,38,1,1
2025-02-05 14:59:11,Prawn,Seafood,3.92,73,2.47,14,0,0
2025-01-17 13:08:27,Cheese,Dairy,6.6,81,1.22,15,0,0
2025-03-24 08:48:50,Vegetables,Egg_Veg,8.55,64,1.19,72,2,1
2025-02-06 13:24:09,Milk,Dairy,5.76,65,2.63,61,2,1
2025-02-23 21:28:18,Apple,Fruits,10.05,61,1.97,25,1,1
2025-03-15 18:20:12,Banana,Fruits,6.86,60,2.74,14,0,0
2025-02-21 22:21:37,Orange,Fruits,8.64,61,0.92,7,0,0
2025-01-14 06:52:56,Cheese,Dairy,8.66,80,1.46,30,1,1
2025-03-20 11:19:03,Orange,Fruits,10.56,61,1.63,19,0,0
